CryptoAtoms,0xbdaed67214641b7eda3bf8d7431c3ae5fc46f466,6515,External Call To Fixed Address,Low,ownerOf(uint256),6515,107,3237,1776,"{
    ""1"": {
        ""calldata"": ""0x095ea7b301bebebebebebebebebebebebebebebebebebebebebebebebebebebebebebebe01bebebebebebebedeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    },
    ""3"": {
        ""calldata"": ""0x6352211e"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,331,Multiple Calls in a Single Transaction,Medium,evolveByAtom(uint256),331,113,152411,10801,,"Multiple sends are executed in one transaction.
Consecutive calls are executed at the following bytecode offsets:
Offset: 1609
Offset: 1874
Offset: 2310
Offset: 2496
Try to isolate each external call into its own transaction, as external calls can fail accidentally or deliberately.
"
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,1609,External Call To Fixed Address,Low,evolveByAtom(uint256),1609,107,3089,1958,"{
    ""1"": {
        ""calldata"": ""0x0e47c259"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,1874,External Call To Fixed Address,Low,evolveByAtom(uint256),1874,107,40105,4082,"{
    ""1"": {
        ""calldata"": ""0x0e47c259bebebebebebebebedeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,2310,External Call To Fixed Address,Low,evolveByAtom(uint256),2310,107,79353,7176,"{
    ""1"": {
        ""calldata"": ""0x0e47c259bebebebebebebebedeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,2496,External Call To Fixed Address,Low,evolveByAtom(uint256),2496,107,116191,9213,"{
    ""1"": {
        ""calldata"": ""0x0e47c259bebebebebebebebedeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,2912,External Call To Fixed Address,Low,receiveBonus(),2912,107,3875,2414,"{
    ""1"": {
        ""calldata"": ""0x30507451"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,3723,External Call To Fixed Address,Low,"rentByAtom(uint256,uint256)",3723,107,3187,2056,"{
    ""1"": {
        ""calldata"": ""0x3154d79002"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,3993,External Call To Fixed Address,Low,"rentByAtom(uint256,uint256)",3993,107,40212,4189,"{
    ""1"": {
        ""calldata"": ""0x3154d79002020202020202020101010101010101010101010101010101010101028001020101010101010101deadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,6028,External Call To Fixed Address,Low,setFee(uint128),6028,107,2220,1514,"{
    ""1"": {
        ""calldata"": ""0x3687f24a"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,6273,External Call To Fixed Address,Low,setFee(uint128),6273,107,39102,3599,"{
    ""1"": {
        ""calldata"": ""0x3687f24a"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,6519,External Call To Fixed Address,Low,setFee(uint128),6519,107,75985,5685,"{
    ""1"": {
        ""calldata"": ""0x3687f24a"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,6881,External Call To Fixed Address,Low,"setIsRentByAtom(uint256,uint128)",6881,107,3214,2083,"{
    ""1"": {
        ""calldata"": ""0x39e65b46"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,7150,External Call To Fixed Address,Low,"setIsRentByAtom(uint256,uint128)",7150,107,40239,4216,"{
    ""1"": {
        ""calldata"": ""0x39e65b46bebebebebebebebedeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,7544,External Call To Fixed Address,Low,"setIsRentByAtom(uint256,uint128)",7544,107,78505,6753,"{
    ""1"": {
        ""calldata"": ""0x39e65b46bebebebebebebebedeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,8340,External Call To Fixed Address,Low,"autoRentByAtom(uint256,uint256)",8340,107,3247,2116,"{
    ""1"": {
        ""calldata"": ""0x415c759302"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,8610,External Call To Fixed Address,Low,"autoRentByAtom(uint256,uint256)",8610,107,40278,4255,"{
    ""1"": {
        ""calldata"": ""0x415c75930202020202020202deadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,8878,External Call To Fixed Address,Low,"autoRentByAtom(uint256,uint256)",8878,107,77300,6385,"{
    ""1"": {
        ""calldata"": ""0x415c75930202020202020202deadbeefdeadbeefdeadbeefdeadbeefdeadbeef028000020101010101010101deadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,10169,External Call To Fixed Address,Low,kill(),10169,107,2224,1518,"{
    ""1"": {
        ""calldata"": ""0x41c0e1b5"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,10495,External Call To Fixed Address,Low,"setIsBuyByAtom(uint256,uint128)",10495,107,3280,2149,"{
    ""1"": {
        ""calldata"": ""0x42bd0959"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,10764,External Call To Fixed Address,Low,"setIsBuyByAtom(uint256,uint128)",10764,107,40305,4282,"{
    ""1"": {
        ""calldata"": ""0x42bd0959bebebebebebebebedeadbeefdeadbeefdeadbeefdeadbeefdeadbeef"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,11600,External Call To Fixed Address,Low,setLevelup(uint8[4]),11600,107,2390,1684,"{
    ""1"": {
        ""calldata"": ""0xb79ec028"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,11845,External Call To Fixed Address,Low,setLevelup(uint8[4]),11845,107,39272,3769,"{
    ""1"": {
        ""calldata"": ""0xb79ec028"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,12414,External Call To Fixed Address,Low,unsetIsBuyByAtom(uint256),12414,107,3357,2226,"{
    ""1"": {
        ""calldata"": ""0xbee4bbeb"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,13534,External Call To Fixed Address,Low,setGiftMode(bool),13534,107,2462,1756,"{
    ""1"": {
        ""calldata"": ""0xd12892e4"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoAtoms,0x5314dD28dE3F215647B64CcB3701E6098A80d080,14182,Exception State,Low,_function_0xe47ca0cc,14182,110,661,566,"{
    ""1"": {
        ""calldata"": ""0xe47ca0cc01"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoAtoms,0x9b3554E6FC4F81531F6D43b611258bd1058ef6D5,,,,,,,,,,
CryptoBeasties,0xffdf17652cca46eb98a214cb3e413c8661241e49,1604,Integer Overflow,High,_function_0x42d6bb61,1604,101,592,497,"{
    ""1"": {
        ""calldata"": ""0x42d6bb61fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary addition can overflow.
The operands of the addition operation are not sufficiently constrained. The addition could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBeasties,0xffdf17652cca46eb98a214cb3e413c8661241e49,5501,External Call To Fixed Address,Low,totalSupply(),5501,107,2183,1477,"{
    ""1"": {
        ""calldata"": ""0x18160ddd"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoBeasties,0xffdf17652cca46eb98a214cb3e413c8661241e49,5753,External Call To Fixed Address,Low,getProperties(uint256),5753,107,2409,1608,"{
    ""1"": {
        ""calldata"": ""0x1b8ca217"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoBeasties,0xffdf17652cca46eb98a214cb3e413c8661241e49,5790,Integer Overflow,High,getProperties(uint256),5790,101,37397,2408,"{
    ""1"": {
        ""calldata"": ""0x1b8ca217"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary addition can overflow.
The operands of the addition operation are not sufficiently constrained. The addition could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBeasties,0xffdf17652cca46eb98a214cb3e413c8661241e49,5793,Integer Overflow,High,getProperties(uint256),5793,101,37703,2528,"{
    ""1"": {
        ""calldata"": ""0x1b8ca217"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary addition can overflow.
The operands of the addition operation are not sufficiently constrained. The addition could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBeasties,0xffdf17652cca46eb98a214cb3e413c8661241e49,5814,Integer Overflow,High,getProperties(uint256),5814,101,37703,2528,"{
    ""1"": {
        ""calldata"": ""0x1b8ca217"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary addition can overflow.
The operands of the addition operation are not sufficiently constrained. The addition could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBeasties,0xffdf17652cca46eb98a214cb3e413c8661241e49,5875,Integer Overflow,High,getProperties(uint256),5875,101,37854,2586,"{
    ""1"": {
        ""calldata"": ""0x1b8ca217"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary multiplication can overflow.
The operands of the multiplication operation are not sufficiently constrained. The multiplication could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBeasties,0xffdf17652cca46eb98a214cb3e413c8661241e49,5877,Integer Overflow,High,getProperties(uint256),5877,101,37854,2586,"{
    ""1"": {
        ""calldata"": ""0x1b8ca217"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary addition can overflow.
The operands of the addition operation are not sufficiently constrained. The addition could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBeasties,0xffdf17652cca46eb98a214cb3e413c8661241e49,6649,Exception State,Low,_function_0x42d6bb61,6649,110,602,507,"{
    ""1"": {
        ""calldata"": ""0x42d6bb61"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots,0x95af0462af5100f02747aae56222deac537a4d0a,5265,Exception State,Low,_function_0x396f2bbe,5265,110,1257,502,"{
    ""1"": {
        ""calldata"": ""0x396f2bbe"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots,0x95af0462af5100f02747aae56222deac537a4d0a,7510,External Call To Fixed Address,Low,_function_0x468aa2fa,7510,107,3057,1971,"{
    ""1"": {
        ""calldata"": ""0x468aa2fa"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoBots,0xf7a6e15dfd5cdd9ef12711bd757a9b6021abf643,6140,Exception State,Low,isPregnant(uint256),6140,110,938,843,"{
    ""1"": {
        ""calldata"": ""0x1940a93681"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots,0xbe4dca67d318f572869ed8845fe1d3869f98ed43,1276,Integer Overflow,High,_function_0x28a3718c,1276,101,3191,1258,"{
    ""1"": {
        ""calldata"": ""0x28a3718c"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary multiplication can overflow.
The operands of the multiplication operation are not sufficiently constrained. The multiplication could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBots,0xbe4dca67d318f572869ed8845fe1d3869f98ed43,1896,Integer Overflow,High,_function_0x4c8aa974,1896,101,671,576,"{
    ""1"": {
        ""calldata"": ""0x4c8aa974fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary addition can overflow.
The operands of the addition operation are not sufficiently constrained. The addition could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBots,0xbe4dca67d318f572869ed8845fe1d3869f98ed43,5308,External Call To Fixed Address,Low,_function_0x0bc8febb,5308,107,4018,2079,"{
    ""1"": {
        ""calldata"": ""0x0bc8febb"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The contract executes an external message call.
An external function call to a fixed contract address is executed. Make sure that the callee contract has been reviewed carefully."
CryptoBots,0xbe4dca67d318f572869ed8845fe1d3869f98ed43,5762,Exception State,Low,_function_0x21b52519,5762,110,843,748,"{
    ""1"": {
        ""calldata"": ""0x21b5251921"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots,0xbe4dca67d318f572869ed8845fe1d3869f98ed43,5853,Exception State,Low,getCurrentPrice(uint32),5853,110,4036,2901,"{
    ""1"": {
        ""calldata"": ""0x3ea0fb3e"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots,0xbe4dca67d318f572869ed8845fe1d3869f98ed43,5940,Integer Underflow,High,_function_0x21b52519,5940,101,2544,1834,"{
    ""1"": {
        ""calldata"": ""0x21b5251900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary subtraction can underflow.
The operands of the subtraction operation are not sufficiently constrained. The subtraction could therefore result in an integer underflow. Prevent the underflow by checking inputs or ensure sure that the underflow is caught by an assertion."
CryptoBots,0xbe4dca67d318f572869ed8845fe1d3869f98ed43,7436,Exception State,Low,_function_0x33cb2609,7436,110,901,806,"{
    ""1"": {
        ""calldata"": ""0x33cb26090000000000000000000000000000000000000000000000000000000001"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots,0xbe4dca67d318f572869ed8845fe1d3869f98ed43,7709,Exception State,Low,_function_0x3c2f2695,7709,110,1215,930,"{
    ""1"": {
        ""calldata"": ""0x3c2f2695"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots,0xbe4dca67d318f572869ed8845fe1d3869f98ed43,7806,Exception State,Low,getCurrentPrice(uint32),7806,110,945,850,"{
    ""1"": {
        ""calldata"": ""0x3ea0fb3e0000000000000000000000000000000000000000000000000000000005"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots,0x79a198b2355ca2aef695d8a4987582e093911ebb,,,,,,,,,,
CryptoBots,0x491c05896ef656d7fee0fb90ce487315ff0ac14c,2005,Exception State,Low,lastGen0SalePrices(uint256),2005,110,348,253,"{
    ""1"": {
        ""calldata"": ""0x484eccb401"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots: Idle,0x5271e16a1e2c237fbb99bc5dceae452d1c5a64cd,,,,,,,,,,
CryptoBots: Idle,0x2073ea9e55695a2c528b035813ca113540545184,1623,Exception State,Low,_function_0x131d9a27,1623,110,3928,2369,"{
    ""1"": {
        ""calldata"": ""0x131d9a27"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots: Idle,0x2073ea9e55695a2c528b035813ca113540545184,2056,Exception State,Low,"bid(uint256,uint256)",2056,110,1628,870,"{
    ""1"": {
        ""calldata"": ""0x598647f840"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots: Idle,0xb33f17e0e3a339a769ec54e5a1104a3d51551de0,533,Integer Overflow,High,_function_0x738c20ca,533,101,4266,1111,"{
    ""1"": {
        ""calldata"": ""0x738c20cafffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary addition can overflow.
The operands of the addition operation are not sufficiently constrained. The addition could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBots: Idle,0xb33f17e0e3a339a769ec54e5a1104a3d51551de0,5899,Integer Overflow,High,_function_0x738c20ca,5899,101,4314,1159,"{
    ""1"": {
        ""calldata"": ""0x738c20ca0000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000162"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","The binary multiplication can overflow.
The operands of the multiplication operation are not sufficiently constrained. The multiplication could therefore result in an integer overflow. Prevent the overflow by checking inputs or ensure sure that the overflow is caught by an assertion."
CryptoBots: Idle,0xb33f17e0e3a339a769ec54e5a1104a3d51551de0,5947,Exception State,Low,_function_0xada1ddca,5947,110,1512,1037,"{
    ""1"": {
        ""calldata"": ""0x738c20ca"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    },
    ""3"": {
        ""calldata"": ""0xada1ddca0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001"",
        ""call_value"": ""0x0"",
        ""caller"": ""0xdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef""
    }
}","A reachable exception has been detected.
It is possible to trigger an exception (opcode 0xfe). Exceptions can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. Note that explicit `assert()` should only be used to check invariants. Use `require()` for regular input checking."
CryptoBots: Idle,0xf7f018de6efa79b04f04458412a09eecd43fdccb,,,,,,,,,,
